HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.TranscriptionTexts,Approve,Reject
3BVS8WK9Q0PH2NJ4TA17HDJFO85BI8,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:35 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:55 PDT 2015,,,3XIQGXAUMD2UCQ325IUT35FIHZEX78,A18I566TMVVSFQ,Approved,Mon Oct 12 11:38:17 PDT 2015,Mon Oct 12 11:39:12 PDT 2015,Mon Oct 12 23:39:12 PDT 2015,Mon Oct 12 22:23:41 PDT 2015,,,55,100% (107/107),100% (90/90),100% (90/90),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0126.gif,"Working from bottom to top, first place a row of four blocks in a row, side by side.
Over the previous row, place another row of four blocks, leaving none of them to overhang either side of the previous row.
Over the second to left most block of the previous row, place one block.
Over the right-most block of the previous row of four, place one block.",X,
3DGDV62G7O3FVW6CNCYGPHHNGGO2PA,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:53 PDT 2015,,,3H8DHMCCWA549Z55XCIQD3HC71EKDB,A2QH9WSSQD5O1P,Approved,Mon Oct 12 13:04:35 PDT 2015,Mon Oct 12 13:07:16 PDT 2015,Tue Oct 13 01:07:16 PDT 2015,2015-10-13 08:10:17 UTC,,,161,100% (40/40),100% (15/15),100% (15/15),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0569.gif,"Create a horizontal row of three boxes.
Directly above this, place a horizontal row of five boxes. The extra two boxes should extend to the right of the bottom row, leaving empty space underneath.
Place two boxes above the box that is second from the left of the five boxes you just placed.",X,
3DGDV62G7O3FVW6CNCYGPHHNGGO2PA,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:53 PDT 2015,,,32AT8R96GM3OEKTZOGHHEPCAAVOSUC,A38BNV13AV0S8Y,Approved,Mon Oct 12 13:19:06 PDT 2015,Mon Oct 12 13:19:59 PDT 2015,Tue Oct 13 01:19:59 PDT 2015,Mon Oct 12 22:23:44 PDT 2015,,,53,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0569.gif,"place 3 horizontal block
place 5 horizontal block lining up on the left blocks on top
put 2 block on top of the 2nd left most blocks",X,
3K1H3NEY7LTWLTBTHISARRUZCGQGDT,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:00 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:12 PDT 2015,,,3U5JL4WY5L3XT3LJ3KWM0TV8QX4X44,A1OU9O4WETRJBL,Approved,Mon Oct 12 13:29:58 PDT 2015,Mon Oct 12 14:01:07 PDT 2015,Tue Oct 13 02:01:07 PDT 2015,2015-10-13 09:05:16 UTC,,,1869,100% (23/23),100% (23/23),100% (23/23),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0751.gif,"Place a row of four black blocks. Now place another row of four blocks directly ontop of that one creating a 2x4 arrangement of blocks. Place one block above the top left block, and one more block above the top right block.",X,
3K1H3NEY7LTWLTBTHISARRUZCGQGDT,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:00 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:12 PDT 2015,,,337RC3OW06W1NMN99XULYP0YW8QVLR,A31A4YKVSOYRVS,Approved,Mon Oct 12 13:27:45 PDT 2015,Mon Oct 12 13:29:08 PDT 2015,Tue Oct 13 01:29:08 PDT 2015,Mon Oct 12 23:43:14 PDT 2015,,,83,100% (38/38),100% (38/38),100% (38/38),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0751.gif,"add two rows of four blocks stacked on top of each other
on the top left side of the stack of two rows, add a block
on the top right side of the stack of rows, add a block",X,
3FJ2RVH25Z0U39Q56N2J3RH8BC592L,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:42 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:43 PDT 2015,,,3TXWC2NHN0KQUS5WQ5MQITPWXA5S9C,A1MJVTR0PCKBWW,Approved,Mon Oct 12 11:58:18 PDT 2015,Mon Oct 12 12:26:32 PDT 2015,Tue Oct 13 00:26:32 PDT 2015,Mon Oct 12 22:23:50 PDT 2015,,,1694,100% (56/56),100% (56/56),100% (56/56),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0857.gif,"place 5 blocks in a row
place 3 blocks above 4th block of row
place 1 block to left of topmost block
place 1 block below rightmost block",X,
3FJ2RVH25Z0U39Q56N2J3RH8BC592L,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:42 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:43 PDT 2015,,,33LKR6A5KFE9KNFGBSCNDS3Z1HOT1M,A1I9ZBV75AVWUS,Approved,Mon Oct 12 11:08:08 PDT 2015,Mon Oct 12 11:31:21 PDT 2015,Mon Oct 12 23:31:21 PDT 2015,Mon Oct 12 22:23:49 PDT 2015,,,1393,100% (73/73),100% (73/73),100% (73/73),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0857.gif,"Place five blocks horizontally
Place one block below the rightmost block
Place three blocks above the block second from the right in the row of five
Place one block to the left of the topmost block",X,
39TX062QX1I9PN4MD3M2248IOTW3X9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:43 PDT 2015,,,3XXU1SWE8NP4Y2VP99H64IUX80B0AJ,A1JFZ5EX06Y8YV,Approved,Mon Oct 12 12:58:16 PDT 2015,Mon Oct 12 13:07:21 PDT 2015,Tue Oct 13 01:07:21 PDT 2015,Mon Oct 12 23:43:11 PDT 2015,,,545,100% (22/22),100% (22/22),100% (22/22),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0065.gif,"Place 5 blocks in a vertical stack
Place a single block directly to the right of the lowest block
Place two bricks directly to the left of the lowest bricks, forming a row of 4
Stack two blocks vertically on top of the leftmost block",X,
39TX062QX1I9PN4MD3M2248IOTW3X9,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:43 PDT 2015,,,3VNL7UK1XGD0A29OIRR82U7T2RBFTD,AOAZMLP27GD81,Approved,Mon Oct 12 11:40:39 PDT 2015,Mon Oct 12 12:29:33 PDT 2015,Tue Oct 13 00:29:33 PDT 2015,Mon Oct 12 22:23:34 PDT 2015,,,2934,100% (98/98),100% (98/98),100% (98/98),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0065.gif,"Place four blocks horizontally
Place two blocks vertically above the leftmost block
Place four blocks vertically above the block second from the right",X,
32CAVSKPCEJLYGWCLUXWU4UHWR1U1G,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:38 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:02 PDT 2015,,,3Y54SXRO1MFPTK6EDGM7OU8WCEQUTR,A3GMT4AGHPT362,Approved,Mon Oct 12 11:39:16 PDT 2015,Mon Oct 12 11:41:06 PDT 2015,Mon Oct 12 23:41:06 PDT 2015,Mon Oct 12 22:23:12 PDT 2015,,,110,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0171.gif,"Place four blocks in a column
Place one block to the right of the highest block of the previous step
Place three blocks in a column to the left of the second highest block of the first step
Place one block to the right of the lowest block of the first step
Place one block directly above the block from the previous step",X,
32CAVSKPCEJLYGWCLUXWU4UHWR1U1G,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:38 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:02 PDT 2015,,,3R6P78PK7L56O25JTBXQKF75368GTA,AWDBHQA8XK0G1,Approved,Mon Oct 12 11:10:03 PDT 2015,Mon Oct 12 11:13:17 PDT 2015,Mon Oct 12 23:13:17 PDT 2015,2015-10-13 06:15:19 UTC,,,194,100% (8/8),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0171.gif,"Place 4 blocks horizontally next to each other.
Place one block on top of the rightmost horizontal block.
Place two blocks vertically under the rightmost horizontal block.
Place one block on the right side of each new block from the previous two steps.",X,
3IZPORCT1F34MZP9JP5CHGN46HTHRY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:15 PDT 2015,,,3IHR8NYAM8VSKUJSHTM56G95OYUP47,A11VJ9HVZPID81,Approved,Mon Oct 12 13:19:49 PDT 2015,Mon Oct 12 13:22:20 PDT 2015,Tue Oct 13 01:22:20 PDT 2015,2015-10-13 08:25:19 UTC,,,151,100% (24/24),100% (24/24),100% (24/24),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0568.gif,Place one row of four in the center of the grid. On the third block from the left place three blocks right below it. Then go to the block closes to the right and place two blocks below it and one on top.,X,
3IZPORCT1F34MZP9JP5CHGN46HTHRY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:15 PDT 2015,,,39RP059MEIN6KQ7O4S40XQLGTL0MBE,A3793ZTAPULNYN,Rejected,Mon Oct 12 13:21:04 PDT 2015,Mon Oct 12 13:22:08 PDT 2015,Tue Oct 13 01:22:08 PDT 2015,,Mon Oct 12 22:43:30 PDT 2015,Instructions are not specific and in several cases incorrect,64,0% (0/48),0% (0/48),0% (0/48),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0568.gif,"Make a horizontal line of 4 blocks.
Place 3 under the 3rd row.
Place 1 above the 4th and 2 below the 4th block.",X,
39HYCOOPKOFWD37FSLQ54WEW822DMY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:57 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:52 PDT 2015,,,31EUONYN2WX9T7Q6MPADQ64SRDVVO8,A1NGGAVIGC9O7V,Approved,Mon Oct 12 13:27:53 PDT 2015,Mon Oct 12 13:28:25 PDT 2015,Tue Oct 13 01:28:25 PDT 2015,Mon Oct 12 22:23:32 PDT 2015,,,32,100% (109/109),100% (109/109),100% (109/109),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0673.gif,"Place a horizontal row of five blocks.
Place two blocks above the block farthest to the left.
Place two blocks above the second block from the right.
Place one block above the block farthest to the right.",X,
39HYCOOPKOFWD37FSLQ54WEW822DMY,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:57 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:52 PDT 2015,,,337RC3OW06W1NMN99XULYP0YW8PLVG,A3H6EW539UJPJF,Approved,Mon Oct 12 13:13:33 PDT 2015,Mon Oct 12 13:29:42 PDT 2015,Tue Oct 13 01:29:42 PDT 2015,Mon Oct 12 23:43:11 PDT 2015,,,969,100% (25/25),100% (25/25),100% (25/25),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0673.gif,"start with a horizontal row of 5 blocks
above the first block, place 2 blocks above it
above the fourth block in the original row, place 2 blocks
above the 5th block in the original row, place 1 block",X,
335VBRURDJUMYP2LZ7XK5SQX8FV9EN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:07 PDT 2015,,,3KOPY89HM9WBGNXQM2C2ZFVN1ZT3J1,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:25:50 PDT 2015,Mon Oct 12 13:26:05 PDT 2015,Tue Oct 13 01:26:05 PDT 2015,Mon Oct 12 22:23:15 PDT 2015,,,15,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0540.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block to the right of the last block
Put a block below the last block
Put a block to the right of the last block
Put a block below the last block
Put a block to the left of the last block
Put a block below the last block
Put a block to the left of the last block
Put a block to the left of the last block
Put a block to the left of the last block",X,
335VBRURDJUMYP2LZ7XK5SQX8FV9EN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:07 PDT 2015,,,3NKQQ8O39ZZICVAHRQMSJQQA9SFUDL,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 13:22:39 PDT 2015,Mon Oct 12 14:03:04 PDT 2015,Tue Oct 13 02:03:04 PDT 2015,Mon Oct 12 22:23:15 PDT 2015,,,2425,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0540.gif,"Place two blocks in a row.
Move down and place two blocks with the 1st one under the 2nd block D7SCX1YB2G
Move down and place blocks under those.
Move down and place 4 blocks with the last one under the 1st block in the prior row.",X,
356TQKY9XFR1B54177D0ZM352MA87C,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:56 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:43 PDT 2015,,,33FBRBDW6PTA96XQORQC3SQ3R1C8CK,A1OQ3KL56KMQSU,Approved,Mon Oct 12 13:24:28 PDT 2015,Mon Oct 12 13:26:11 PDT 2015,Tue Oct 13 01:26:11 PDT 2015,2015-10-13 08:30:17 UTC,,,103,100% (31/31),100% (31/31),100% (31/31),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0642.gif,"Place 4 blocks in a column.
Place 2 blocks to the left of the top block.
Place 3 blocks to the left of the second block down from the top.
Place 1 block to the right of the third block down from the top.",X,
3W9XHF7WGKP84439TZD4UN4EMJVKTJ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:01 PDT 2015,,,33PPO7FECW9D34FHX9XE0N2ZFXPIDY,A1RX2JBV4VGZ65,Approved,Mon Oct 12 12:55:38 PDT 2015,Mon Oct 12 13:01:55 PDT 2015,Tue Oct 13 01:01:55 PDT 2015,2015-10-13 08:05:18 UTC,,,377,100% (27/27),100% (27/27),100% (27/27),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0520.gif,"place four blocks horizontally
place three blocks horizontally starting from below the leftmost block of the original row heading towards the right
place three blocks horizontally starting from above the rightmost block of the original row heading towards the left",X,
3W9XHF7WGKP84439TZD4UN4EMJVKTJ,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:01 PDT 2015,,,3S06PH7KSSY23YJJP2C88OLDYVE1DP,A1OQ3KL56KMQSU,Approved,Mon Oct 12 12:50:36 PDT 2015,Mon Oct 12 12:51:52 PDT 2015,Tue Oct 13 00:51:52 PDT 2015,2015-10-13 07:55:17 UTC,,,76,100% (31/31),100% (31/31),100% (31/31),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0520.gif,"Place 3 blocks in a row.
Place 4 blocks in a row under the existing row, aligned on the right.
Place 3 blocks in a row under the existing rows, aligned on the left.",X,
3V0TR1NRVAWIB6FX27Z7S1PQ18K4AS,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:29 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:29 PDT 2015,,,31HQ4X3T3T4LVU65F2PGN2GRX4WSLJ,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:27:27 PDT 2015,Mon Oct 12 13:27:39 PDT 2015,Tue Oct 13 01:27:39 PDT 2015,Mon Oct 12 22:24:35 PDT 2015,,,12,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0054.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block to the right of the last block
Put a block to the right of the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block to the left of the last block
Put a block to the left of the last block
Put a block to the left of the last block",X,
